,index,image_link,group_id,entity_name,OCR Text,prediction
97612,97686,https://m.media-amazon.com/images/I/61A1JZr94tL.jpg,849273,depth,Cm 6.5cm 8.5 cm X 0.35L 0.1KG LARGE CAPACITY,8.5 cm
97723,97797,https://m.media-amazon.com/images/I/61A5mIJ4NAL.jpg,931247,depth,PREMIUMQUALITY EASYCLEAN UPCOMPACT DESIGNWASTEFREE 54'X300 CUT-TO-SIZE PLASTICTABLECLOTH BUILT IN SLIDE CUTTER INCLUDED,"300"""
97767,97841,https://m.media-amazon.com/images/I/61A6ve7urQL.jpg,464488,depth,Mini Keepsake Urn. Hold Only A Small Amount Of Pet Remains. 1.57(4cm) Your Paw Prints Are tomeoer On Ony Heart 1.18'(3cm),1.57 inches (4 cm)
97806,97880,https://m.media-amazon.com/images/I/61A8mIIyPBL.jpg,416664,depth,"4.3"" 48 LED BEADS 15"" SILICONE ANTI-SKID PAD","4.3"""
97848,97922,https://m.media-amazon.com/images/I/61AACZXhp-L.jpg,944936,depth,Thank GyQw Meet USPS Envelope Size Requirements Can be Mailed Directly 3.8 5.5,3.8 inches
97915,97989,https://m.media-amazon.com/images/I/61AC5mqk42L.jpg,752266,depth,Empfehlung fur Leuchtmittel Fassung: E27 Max. Lampendurchmesser: 80MM Max. Lampenleistung: 40w,80MM
97992,98066,https://m.media-amazon.com/images/I/61AF-2Ua4aL.jpg,119607,depth,14.2 11.6' Power Adapter Screws Instruction Hanging Chain,"14.2"""
98004,98078,https://m.media-amazon.com/images/I/61AFRqIoZGL.jpg,648011,depth,50mm/1.97INCH Base Standard GUI0 W 5W Courant alternatif 220-245V 54mm/2.12INCH Duree de vie > 20000H 350Lumens R Faisceau lumineux a 120 Rumicet K Blanc froid 3000k,54mm/2.12INCH
98030,98104,https://m.media-amazon.com/images/I/61AG7sZyEaL.jpg,838598,depth,"Strong Hook Plus Size Easy To Hang Made of Black walnut Wood Smooth and Solid 32"" TALL 1.83 POUNDS 6 Cyan High-Quality Aluminum Tubes Made from Aluminum to A Perfect Arc -Shaped Appearance","The depth of the object is not explicitly stated in the image provided. The dimensions given are for the height and weight, but without a clear indication of the width or diameter, it's not possible to determine the depth from this information alone."
98060,98134,https://m.media-amazon.com/images/I/61AH1qxUmqL.jpg,683885,depth,vaessen creatNe Ready to Start Satin Ribbon Satin Band 9MM10M www.vaessen-creative.com,9 MM
98075,98149,https://m.media-amazon.com/images/I/61AHhPjHeKL.jpg,640408,depth,9.5 in STANLEY 7 in,"The depth of the object, as indicated in the image, is 7 inches."
98168,98242,https://m.media-amazon.com/images/I/61ALaSyRraL.jpg,844474,depth,39CM WEDNESDAY 12.5CM High-capacity 29CM Back Side,39 CM
98188,98262,https://m.media-amazon.com/images/I/61AMKgP7+lL.jpg,295706,depth,2 2 ) JS hin,3 inches
98235,98309,https://m.media-amazon.com/images/I/61AO+RFlX1L.jpg,792578,depth,Product Information Material: Polyester. Size:70.8*31.4'(180x80cm Fit: All season Care: Hand wash. Temperature Ironing Do not bleach Hand wash Hang dry Maximum Maximum Temperature110'c Temperature40C,"The depth of the object in the image, which is a scarf, cannot be determined with precision as it is not directly measurable from the provided information. However, based on typical dimensions for scarves and the size given (70.8*31.4"" or 180x80cm), one could infer that the depth might be relatively thin, possibly around an inch to several inches, considering it is likely made of fabric which would have some thickness but still maintain a lightweight profile suitable for wearing as a scarf."
98320,98394,https://m.media-amazon.com/images/I/61AQxXcAmoL.jpg,488883,depth,"Unstuff pouf filling way, After fill in size 1:Open zipper pull on bottom, and fill in soft material as mentioned 24.2dia. 13.76 Big Joe Usedclothes Old towels and blankets Usedcushion Stuffedanimaltoy Usedquilt Bubblepack Polyfill",The depth of the object in the image is 13.76 inches.
98429,98503,https://m.media-amazon.com/images/I/61AVRH21ovS.jpg,810266,depth,60 C max 50 mm SPULMASCHINEN GEEIGNET BIS 60 C DISHWASHER SAFE UP TO 60 DEGREES 58 mm PLATINUX 101352,"The depth of the object, as indicated in the image, is 58 mm."
98477,98551,https://m.media-amazon.com/images/I/61AXGXCUPBL.jpg,860821,depth,62 Roto XL F624-CL Large Room 100 - 150 sq. ft. WC115 WALL WET CONTROL RATED INDOOR/OUTDOOR minkaAire WET RATED,"62"""
98494,98568,https://m.media-amazon.com/images/I/61AXzD9edaL.jpg,529606,depth,"1.5"" Durchmesser1.5"" 40pack Kerze lasst sich leicht Menge 50 zahlen aus der Dose entfernen 4 Stunden Brenndauer Fur Zuhause, Partys Brennt schon Hochzeit und mehr und sicher","1.5"""
98514,98588,https://m.media-amazon.com/images/I/61AZ+RVDF5L.jpg,810266,depth,"3.9"" BEST HUSBAND 7.7"" EVER","3.9"""
98556,98630,https://m.media-amazon.com/images/I/61AaU0oLjOL.jpg,416664,depth,10.5cm USB Charging Port 29cm Battery Box Install 3 AA batteries (not included)  ON/OFF Colour Mode Button-,10.5cm
98661,98735,https://m.media-amazon.com/images/I/61AeqyMIQyL.jpg,574059,depth,"For 8.5x11"" Letter Size Paper 9.35"" 11.5"" Business Card 5"" Slot Each Pocket Fits. 50+ Sheets","5"""
98685,98759,https://m.media-amazon.com/images/I/61Ag0YrkdBL.jpg,866516,depth,2.80CM 4.30CM 3.40CM-,The depth of the object in the image is 3.40 centimeters.
98690,98764,https://m.media-amazon.com/images/I/61AgADWL7TL.jpg,130202,depth,"GRaPHICS SLAP-STICKZ' &MORE file cabinets and morel Laminated and printed with water and Great for indoor or outdoor use.Stick to carsboats,walls UVresistant inks. PEEL HERE 6' 433","4"""
98691,98765,https://m.media-amazon.com/images/I/61AgGEpsxKL.jpg,549052,depth,14.25 11,"The depth of the object, as indicated by the measurements provided in the image, is 14.25 inches."
98715,98789,https://m.media-amazon.com/images/I/61AhAeYaU9L.jpg,727145,depth,TE-9917 5CM 1.97 455Q8/T2309 IL. 1CM .8CM 2 0.39,1.97 inches
98743,98817,https://m.media-amazon.com/images/I/61AiF7D4QhL.jpg,944936,depth,La surprenante CARTE FORMAT A6 PETIT + Bords arrondis Livrees avec 5 Lavie enveloppes kraft est pleine de SURPRISES! cm i5 5 CARTESA PERSONNALISER Ecrig ton 1O cm ici MATERIAU Papier cartonne de 5 pastilles a gratter qualite superieure * *  De belles emotions signees MANAHiA,The depth of the object in the image is 15 cm.
98843,98917,https://m.media-amazon.com/images/I/61Am9GnE7cL.jpg,113134,depth,PRODUCT SIZE 3.5IN/90M 3N8L/NIE BATTERY CAPACITY: 5OOMA GEAR: 6 GEARS,The depth of the object in the image is 3 inches or 7.8 centimeters.
98871,98945,https://m.media-amazon.com/images/I/61AnGq1VnaL.jpg,150535,depth,URBAN CHEF 28 cm 28 cm SET OF 6Pcs,28 cm
98888,98962,https://m.media-amazon.com/images/I/61AngVud9hL.jpg,652519,depth,Dimensions The ideal bodyboard size. should be from the qround tc belly button height. 107cm 55cm,The depth of the object in the image is 55 cm.
98966,99040,https://m.media-amazon.com/images/I/61AqIltM4bL.jpg,292475,depth,ONTUBE HOW BIGI AM 3.4IN Sugar 3.7IN,3.7IN
98974,99048,https://m.media-amazon.com/images/I/61AqLelerGL.jpg,483370,depth,PRODUCT SIZE 11.8in WEIGHT 200g 7.1in,"The depth of the plush elephant is indicated as 7.1 inches in the image, which corresponds to the width of its base when it is sitting upright."
98996,99070,https://m.media-amazon.com/images/I/61ArMBSbvCL.jpg,931247,depth,1.37M 2.7M 2PCS,1.37 meters
99080,99154,https://m.media-amazon.com/images/I/61Aua7BPeYL.jpg,149159,depth,HOW TO FIND BASKET WIDTH Basket Width 21 Inch Telescopic Slide Telescopic Slide Width 0.5 Inch Width 0.5 Inch (Right Side) (Light Side) Platform Internal Clear Width 22 Inch Basket Width = Platform internal Clear Width-Telescopic Slide Width (Left+Right Side 22 Inch-0.5+0.5=21lnch Basket Width,21 inches
99149,99223,https://m.media-amazon.com/images/I/61AxIm7ThqL.jpg,192915,depth,3.1' 4.9',3.1 inches
99156,99230,https://m.media-amazon.com/images/I/61AxVCqlXuL.jpg,558806,depth,4.96 in rappy 5.53 in pu Birthdlery Note: And please allow some deviation in the length due to manual measurement.,4.96 in
99198,99272,https://m.media-amazon.com/images/I/61AzkpkmOHL.jpg,810266,depth,"kook 9.4 OZ Full Capacity 6.3"" Perfect Condition Guarantee Ships out in Polyfoam Protection","2"""
99284,99358,https://m.media-amazon.com/images/I/61B1AH5WdBL.jpg,913156,depth,"GREAT WA TO SYMBOLISE YOUR YNION Suitable for O.75 ""Taper Candles Suitable for 3' Pillar Candle 10.7",4''
99391,99465,https://m.media-amazon.com/images/I/61B4j28JYIL.jpg,844474,depth,"UNIT:INCH 21.3"" 12 7.1",The depth of the object in the image is 7.1 inches.
99451,99525,https://m.media-amazon.com/images/I/61B7DQ2cZpL.jpg,648011,depth,R7S 78mm Bulb R7S halogen Bulb Long Life Span Short Life Span Up To 25000Hrs Less than 2000Hrs UC Energy Consumption Energy Consumption 10% 80% 18mm 10mm 78mm 78mm 150W 15W Please measure your size before buying,78mm
99589,99663,https://m.media-amazon.com/images/I/61BBIWPUZTL.jpg,810266,depth,"QUANTITY: x2 x2 x2 x1 9.5"" 9.5"" 10"" 100% NATURAL BAMBOO FOOD GRADE COLD AND HEAT RESISTANCE BPA FREE",7 inches
99608,99682,https://m.media-amazon.com/images/I/61BBuHSQDWL.jpg,529606,depth,10O% SOY WAX Vanilla Scented. 3 8 5 2 in Hand Made 2.56 oz/each,3.8 inches
99665,99739,https://m.media-amazon.com/images/I/61BEdN4QPPL.jpg,437623,depth,17x24' 1-Pack,2.5 inches
99683,99757,https://m.media-amazon.com/images/I/61BFGSdt7nL.jpg,529606,depth,"1 "" 1.5""",1.5 inches
99690,99764,https://m.media-amazon.com/images/I/61BFS54PkJL.jpg,396159,depth,BATHSHEET 40'x70 BATHTOWEL 30'X56' full-coverage towel,"The depth of the object, which is a towel, cannot be precisely determined from the image alone as it does not provide any reference for scale. Towels are typically around 1 to 2 inches thick, but without a known measurement or comparison, an exact value cannot be provided."
99706,99780,https://m.media-amazon.com/images/I/61BG2F0cS7L.jpg,810266,depth,5.4 IN Joodful 4.95 IN,4.95 IN
99713,99787,https://m.media-amazon.com/images/I/61BGIUKFy0L.jpg,119607,depth,"I work hard so my DG 10"" can have a better life... 2019 Honey Dew Gifts-75622","5"""
99786,99860,https://m.media-amazon.com/images/I/61BKIqbitnL.jpg,145452,depth,Made of 304 100% Stainless Steel Height Vacuum 25 CM Insulated Leak Proof SIMPARTE Double Width Walled 7 Cm 500 ML / 0.5 LTR,7 CM
99806,99880,https://m.media-amazon.com/images/I/61BL4h2PWsL.jpg,681445,depth,Medium 1.34 in 1.57 in 7.6 in 9.17 in 7.09 in 0.98 in Small 5.63 in 8.46 in Large 5.24 in,"The depth of the object in the image is 1.34 inches for the medium-sized vase, and it appears to be consistent across all three sizes shown."
99810,99884,https://m.media-amazon.com/images/I/61BLAXTwOsL.jpg,145452,depth,08 HRS HOT 12 HRS COLD 40 HRS ICED 27.6 CM CAPACITY 0.7 L 7 24 OZ DIAMETER 7.6 CM WEIGHT 420 G BUILT FOR LIFE 7.6 CM LIFETIME WARRANTY,7.6 cm
99819,99893,https://m.media-amazon.com/images/I/61BLMStx7CL.jpg,529606,depth,100% S0Y V WAX 2.36 in OZ 2X5.5oz HEALTHY 2.36 in,2.36 in
99843,99917,https://m.media-amazon.com/images/I/61BM7WlxqHL.jpg,913156,depth,"Opening : 31/4"" Height : 4 1/2 Diameter : 4""","The depth of the object in the image is not explicitly provided in the given dimensions. The measurements include height, diameter, and opening width but do not specify a depth measurement. Typically, such an item would have a flat bottom or base that lies parallel to the surface it rests upon, which could be considered as its ""depth."" However, without this specific dimension being labeled, we cannot accurately determine the depth from the information provided in the image alone."
99848,99922,https://m.media-amazon.com/images/I/61BMUZ0lA7L.jpg,704724,depth,28.5CM 49CM 30CM,49CM
100000,100074,https://m.media-amazon.com/images/I/61BTQ80s9JS.jpg,847223,depth,5.1in 5.1in 5.1in 5.1in Rest-EaEzEy Rest-EaEtEy Flat state Half unfolded state 2.1in Fully pulled state 3.5in,2.1in
100088,100162,https://m.media-amazon.com/images/I/61BXSWmvtTL.jpg,676087,depth,TABLE RUNNER GUIDE 180CM 33CM FADE MACHINE HIGH RESISTANT WASHABLE QUALITY,33CM
100183,100257,https://m.media-amazon.com/images/I/61BawQLSi-L.jpg,145452,depth,2.6 INCHES 7.9 INCHES Swell,2.6 INCHES
100321,100395,https://m.media-amazon.com/images/I/61BfI3aoFWS.jpg,558806,depth,6.3 INCHES,6.3 INCHES
100392,100466,https://m.media-amazon.com/images/I/61BhnkBATKL.jpg,648011,depth,"Product parameter display High quality material, worth choosing. LED5W3000K 90 110-265V50/60Hz CEROHS mm 50 mm Model: A50 Size: D50 *H90 Material:Glass+Iron+Aluminum Light Source: LED Screw:E14 Drive: Constant Current Drive Floor Lamps Applicable Places: Bookstores, Cafes, Galleries, Living Rooms, Restaurants",90 mm
100401,100475,https://m.media-amazon.com/images/I/61Bi+AOB7fL.jpg,675012,depth,Powerful Function & Compact GPS 4K Front 2.9inch Single Lens Dashcam 4K UHD 3840*2160P@30fps Full HD 1920*1080P@60fps 1.77inch KINGSLIN 2.28inch 4K 170 HDR 4K WIFI GPS 170 HDR P III 256 Night Parking Shock Loop 256GB Vision Monitor Sensor Recording Storage,2.28inch
100413,100487,https://m.media-amazon.com/images/I/61BiGM5jyGL.jpg,180410,depth,9.5cM 11CM,"The depth of the object, which is the wallet, can be determined by measuring from one edge to the opposite edge along its thickness. In this image, the depth is indicated as 11 cm."
100416,100490,https://m.media-amazon.com/images/I/61BiW+pZ3uL.jpg,929719,depth,DIMENSIONS 6CM STRAUSS 5.5CM WEIGHT:29GM,"The depth of the object, as indicated in the image, is 5.5 centimeters."
100613,100687,https://m.media-amazon.com/images/I/61BogNtTqML.jpg,928606,depth,"6 CUP MOKA POT 4 HEAT RESISTANT HANDLE& KNOB 6.8"" NON-FADEOUTER COLOR COATING BREWSSTRONG,RICH, SSMOOTH ESPRESSC PREMIUM SECURELY CAPACITY: QUALITY PACKAGED 8.62 oz","4"""
100615,100689,https://m.media-amazon.com/images/I/61Bom0LH1mL.jpg,993498,depth,7 CM 10 CM,7 cm
100632,100706,https://m.media-amazon.com/images/I/61BpaZYcIKL.jpg,276688,depth,120 Adjustable On-Off Switch Lamp Holder 78in Quick Adjust 3-Leg Clasp Lock Steady System,78 inches
100710,100784,https://m.media-amazon.com/images/I/61BrqK15eLL.jpg,860821,depth,BAJAJ BUILTFORLIFE BAJAI Sweep Size 1200mm Air Delivery 215 CMM 380RPM L High Speed 380 RPM Spins incredibly fast with less power consumed-53,215 CMM
100742,100816,https://m.media-amazon.com/images/I/61BsaPkcrEL.jpg,932012,depth,90cm Overall blind width 2.25cm gap on each side 85.5cm Fabric width.,90 cm
100872,100946,https://m.media-amazon.com/images/I/61ByEzcjb8L.jpg,866516,depth,25.5CM 11CM,11CM
100967,101042,https://m.media-amazon.com/images/I/61C04Pg3XUL.jpg,847223,depth,7.87 inches/20cm 8.3 inches/21cm 7.87 inches/20cm 83888883888,"The depth of the object in the image is 0.83 inches or 21 cm, as indicated by the measurement provided on the right side of the image."
100978,101053,https://m.media-amazon.com/images/I/61C0Q1JOlBL.jpg,944936,depth,A2 $1ZE 25 PER PACK NI 3/8 4 53/4IN cards come with a square flap type envelope NI 1/2 8 1/4 IN 4 51/2IN 51/2IN front of card interior of card is blank for personal message and notes,4 1/4 IN
100982,101057,https://m.media-amazon.com/images/I/61C0UjG8NjL.jpg,810266,depth,"2.0"" 2.6"" Set of 2 Each Shot Glass Holds 2 oz / 60 ml BPA Free GIFT READY HAND WASH ONLY","2.6"""
101029,101104,https://m.media-amazon.com/images/I/61C1qapjWjL.jpg,944936,depth,"Jumbo Size! 8.5"" A BIC 11"" SORRY",11 inches
101089,101164,https://m.media-amazon.com/images/I/61C3y9P-QML.jpg,711228,depth,"KOMPAKT & FUNKTIONAL LEICHT ZU BEFULLEN Zum Offnen & Befullen Verschlusskappe mit einfullen & wieder verschlieBen IDEAL ALS GESCHENK STUFENLOSES MAHLEN Optimale Mahlleistung mit einstell- barem Mahlgrad von fein bis grob KOMPAKTES DESIGN LARSNYSOM Hohe: 18,7 cm Durchmesser 5,0 cm Fullmenge: ca.150 g","The depth of the object in the image is 5,0 cm."
101125,101200,https://m.media-amazon.com/images/I/61C5OPRhujL.jpg,952353,depth,"1.51inch Transparent OLED Embedded Independent Driver Chip, Using SPl/l2C Interfaces Comes with examples for Raspberry Pi,Arduino,STM32,etc Size Resolution Display Color Interface Display Panel Driver OLED 1.51"" 12864 Light Blue SP/I2C OLED Embedded driver","The depth of the object in the image is not directly measurable from the provided perspective. However, based on common dimensions for such electronic components and the visible connectors, it can be inferred that the depth could range from a few millimeters to approximately 10-20 millimeters, which is typical for small circuit boards with integrated driver chips."
101373,101448,https://m.media-amazon.com/images/I/61CE5A2pYML.jpg,752266,depth,"L U ci DE 10.0CM 012.0CM Item number:09921/12/30,09921/12/31",10.0 cm
101573,101648,https://m.media-amazon.com/images/I/61CMXOYu4EL.jpg,913156,depth,"(Tealight Included) Removable Top 6.8"" Glass Panels Metal Frame 5 2.5""","2.5"""
101656,101731,https://m.media-amazon.com/images/I/61CPVYlCzTL.jpg,529606,depth,"AAHANA (FIRST RISE OF THE SUN) W-6.5CM WEIGHT-70GMS FRAGRANCE-ROSE (ROSARIA) ROSE FRAGRANCE L-5.5CM RELIEVES STRESS,FIGHTS ANXIETY, AND RELAXES YOUR BODY AND MIND. H-2 CM HANDCRAFTEDCLAYPOTS BURNING HOURS-10-12HOUR NATURAL BEESWAX CANDLE 1OO%RECYCLABLE NOADDITIVES * LOnG Burn TImE HE RAY OF LIGHT LEADFREEWICK NOHARMFUL FRAGRANCE",The depth of the object in the image is 2 cm.
101675,101750,https://m.media-amazon.com/images/I/61CQ79wjBaL.jpg,866516,depth,"4.9"" HRISIMAS A STORY","4.9"""
101758,101833,https://m.media-amazon.com/images/I/61CSVUsyrcL.jpg,145452,depth,mm Trinkoffnung 58 mm Breite 74 mm Gewicht 270 g Volumen 350 ml Hohe 180 mm 180 143.6 iPhone X hydro2go,74 mm
101789,101864,https://m.media-amazon.com/images/I/61CTQvzC21L.jpg,149708,depth,24 in Dual Directions Swivels360 Kinetic Movement 84 in Wind Spinner with Ground Stake Multi Colored Design 11in Kinetic Spinning Weather Resistant Ball Bearing Action Construction,11 in
101803,101878,https://m.media-amazon.com/images/I/61CTZCh1vOL.jpg,917343,depth,"Extra Large Sport Mat for Home Fitness SYUREN 120CM 200CM Yoga Mat XXL Small yoga mat Extra large space, enough for Limited exercise space two person workout",120CM
