index,image_link,group_id,entity_name,OCR Text,prediction
33357,https://m.media-amazon.com/images/I/51DkNzEpoZL.jpg,860821,voltage,"ENERGYGUIDE Estimated Airflow Yearly Energy Cost 4,832 $ 4 Cubic Feet Per Minute The higher the airfiow, the $3 $34 more air the fan will move Airflow Efficiency.301 Cubic Cost Range ofSimilar Models 19-84 Feet Per Minute Per Watt Based on 12 cents per kWh and 6.4 hours use per day Your cost depends on rates and use Energy Use:16Watts All estimates based on typical use,excluding lights ftc.gov/energy",16 Watts
33376,https://m.media-amazon.com/images/I/51DlOGgMh8L.jpg,306956,voltage,1000W 34237.5cm t7cm,1000W.
33385,https://m.media-amazon.com/images/I/51DlQs-7rOL.jpg,883833,voltage,"ENERGYGUIDE Canada ENERCUIDE Room Air Conditio Wohoet Reverse Cyck Mode DACOSOMBTWDE DANS Wioh Louvered Sides Cagacy.5,0cB Estimated Yearly Energy Cost 11.0 $44 Cost Range of Simir Models 553 12.4 econergetiqux erse cycle econergetique 11.0 focidles gimdnres Modelnumbe Combisd Esergy Effciency Ratis Numero du modeke Your cost will depend on your ut ity rates and use ony s amroy o. cyc",120V
33398,https://m.media-amazon.com/images/I/51DmYEXG7BL.jpg,883833,voltage,"U.S.Government Federal law prohibits removal of this abel before consumer purchase ENERGYGUIDE Without Reverse Cycile Room Air Conditioner Haier Model QHM10AX With Louvered Sides QHC10AX Capacity:10,000BTUs Estimated Yearly Energy Cost $81 $65 $127 Cost Range of Similar Models 12.0 Combined Energy Efficiency Ratio Your cost will depend on your utility rates and use and with louvered sides. energy For more information,visit www.tc.gov/energy PINO.0610586984DG ENERGY STAR",120 V
33467,https://m.media-amazon.com/images/I/51Dr6qkdQEL.jpg,900671,voltage,Time/Temp Comes with customizable time &temp settings that allows you to cook your own recipe Time Range Power 0-30 minutes Mode SwitchPresets JO/O Temp Range 180F-400F OLE 0 e ULTREAN,120V
33493,https://m.media-amazon.com/images/I/51DsNaPmRfL.jpg,276700,voltage,Tmakita AW (TOOLOMY) LXT.BRUSHLESS CORDED PERFORMANCE CORDLESS CONVENIENC 8Ss-CUTS makita 36 XSRO1Z Thakita 241,18V
33562,https://m.media-amazon.com/images/I/51DvlV6Vt0L.jpg,957050,voltage,CORe 144HZ REXORCE 15.6FHD IPS 32GB RAM 1TB SSD,144Hz
33589,https://m.media-amazon.com/images/I/51DxLxmwOOL.jpg,348551,voltage,Multifunctional Electric Cooktop 99Mins Timer Child Safety Lock Triple Ring Control 5700W 9 Power Level Sensor Touch Control,220V
33592,https://m.media-amazon.com/images/I/51DxXkUJxmL.jpg,186035,voltage,USE OF ACOUTPUT 32TV(60W) Around 7hours Laptops (41.4Wh) 10Recharges Around DJDrone89.2Wh 5Recharges Around sooWatts,120V
33632,https://m.media-amazon.com/images/I/51E-QrI1rsL.jpg,983323,voltage,MODELFP20060EX-S1-B AC220/240V 50/60Hz 0.45A65W,240V
33660,https://m.media-amazon.com/images/I/51E0olU-kOL.jpg,860821,voltage,ENERGYINEORMATION at High Speed Alrflow Electricity Use Alrnow Efficlency 4193 54 77 Cublc Feet Per Watts Cublc Feet Per Minute excludes lights Minute Per Watt Compare:49to 60'ceiling fans have airflow efficiencies ranging from approximately 51 to 176 cubic feet per minute per watt at high speed. Money-Saving Tip: Tum off fan wnen leaving room,54 Watts
33688,https://m.media-amazon.com/images/I/51E2pfcPruL.jpg,648011,voltage,No Flickering Eco-friendly Energy-saving 50W Dimmable R7s118mm --Equivalent to 500w halogen bulbs,240V
33690,https://m.media-amazon.com/images/I/51E2ti-723L.jpg,860821,voltage,"ENERGYGOIDE Estimated Airflow Yearly Energy Cost 5,606 $6 Cubic Feet Per Minute The higher the airflow, the $3 $34 more air the fan will move Airflow Efficiency271 Cubic Cost Range of Similar Models 19-83 Feet Per Minute Per Watt Based on 12 cents per kWh and 6.4 hours use per day Your cost depends on rates and use Energy Use:21 Watts All estimates based on typical use,excluding lights ftc.gov/energy",21 Watts
33769,https://m.media-amazon.com/images/I/51E8yNkPpuL.jpg,900671,voltage,"1200W large firepower,high-speed heat production delicious taste without waiting,30W fan power, high-speed heat production rotation, rapid circulation of hot air 1200w 30w big firepower Fan power",1200W.
33789,https://m.media-amazon.com/images/I/51EAFkMZR5L.jpg,641642,voltage,1.83FT 2 2.75 in Warrant 9.8FT 1.57 in Leadin built-in Cord 9.8.in 50SOCKETS 50+3Bulbs Linkable 2 Prong Plug Total Wire Length:100FT contains 50sockets ULCertified Plug End Plug 2Fuse Bnyd Fuse Protective.safe 100% RoHS,120V
33814,https://m.media-amazon.com/images/I/51EBdTcCqZL.jpg,860821,voltage,Modern Industrial Ceiling Fan with Lights and Remote Control Four Seasons Applicable Light ON/OFF+Fan ON/OFF .3 Speed+4 Sleep Shutdown 12 Months Warranty .24-Hour Customer Service,120V
33876,https://m.media-amazon.com/images/I/51EFow5PRxL.jpg,883833,voltage,"erfect aire SMART AIR CONDITIONER 12,000 BTU WINDOWAC WINDOW AC FEATURES ectroric control  Full range air direction control Tmge  AutoSepDry &ngySaer m 62F86F (17C30C) F ncton rmote co 24 hoursmer Window mounting kit Auo restat yncon Slide-out Siter access 5SAC12000 WIRELESS SMART CONTROL 842143-025564 &SLEEK,FLAT PANEL DESIGN CEOUING CAFNOTY C 52.000 436-090 IOS OR ANDROIO SMART DEVICE CONTROL THE UNIT ON YOUR DNECREY STARRATED 12.0 3 FAN SPEEDS COLF 33 coolfa.st ACs AMP 1,000 17 DECES ANTTS view a log of previous diagnoses.and 6109/38 more.The unit can also be accessed 23/36 and controlled via internet 1914a22 15.5 SMART CONTROLS e enegy by cusx 196/410/08 G 79/79 ROPRCENTON SLEEP MODE Canfirm all is runnirg normaly on yeur ar co SELF-OIAGNOSTIC FUNCTION can identy any problems Pht require attention LSTED 5401 Dansher Road 866.996.9255 www.perfectaire.us 630.323.2301 supportOperfectaire.us",230V
33880,https://m.media-amazon.com/images/I/51EGBAAMbnL.jpg,186035,voltage,D BRIGGSSSTRATTON,120V
33967,https://m.media-amazon.com/images/I/51EMnKHhcJL.jpg,965518,voltage,PRODUCTSPECIFICATIONS VEVOR Magnetism:10000N/2248LBS Speed:700RPM Power.1100W 13.4in/34cm 21in/53cm 16.5in/42cm 3in /7.8cm 9in/23cm Portable Case Convenient Storage & Carriage,110V
33997,https://m.media-amazon.com/images/I/51EOmqRXwFL.jpg,860821,voltage,"ENERGYGUIDE Estimated Airflow Yearly Energy Cost 5,842 $3.82 Cubic Feet Per Minute The higher the airflow, the $3 $34 more air the fan will move Airflow Efficiency:195Cubic Cost Range of Similar Models 19-84 Feet Per Minute Per Watt Based on 12 cents per kWh and 6.4 hours use per day Your cost depends on rates and use EnergyUse:30Watts All estimates based on typical use,excluding lights ftc.govlenergy Airflow Shown Is a Weighted Average of High and Low Cubic Feet per Minute Based on Close to Ceiling",30 Watts
34003,https://m.media-amazon.com/images/I/51EPEu0wQLL.jpg,271537,voltage,360 WATERABSORPTION Low Noise Powerfu Filters Out Leaves Energy Saving Copper Motor Intelligent Dry Burn Prevention Max flow rate: 1200GPH,120V
34039,https://m.media-amazon.com/images/I/51ESY7guu4L.jpg,965518,voltage,"P206 1/2in.13 mmVSR n0-3500-1.300 Use with Battery /Utilisez avec le Batferie 18.0V Use con el Batteria P103/P104 AWARNING-AVERTISSEMENT-ADVERTENCIA fo reduce the risk of injury.user must read Operator's manual. 7Pour reduire les risques Hessures.. I'utilisateur doit lire le manuel d'utilisation. Para reducir el riesgo de lesiones, el usuario debe leer el manual deT operador. CS1132 84569",18.0V
34056,https://m.media-amazon.com/images/I/51ETkRt+ihL.jpg,276700,voltage,RAZORSAW CEA . .7 OM RESDEST RAZORSAW Gep- Lyy-o F 0sm/5m MDFP8OS8 ---06-240/$410 R 240/S-420 06-240 -I MADEIN JAPAN,0
34058,https://m.media-amazon.com/images/I/51ETnLmPBvL.jpg,900671,voltage,Fits a Whole. Chicken 4.5-Liter capacity is large enough to serve family-sized meals 20 TOAERD,120 V.
34077,https://m.media-amazon.com/images/I/51EV25ugrML.jpg,187993,voltage,950 Watt Peak-Power Motor HamittonBeach,120 volts.
34121,https://m.media-amazon.com/images/I/51EZHtjACeL.jpg,641642,voltage,Total length:33ft 100pcs Thicker brighter LED chips PVC wrap design 1.Combinason 2.hwe 4.S 5' yseduseuos 6.Slw wwaFlh 9.C angle-free string 4.5safevoltage 2.4 in 3.9 in 3.9 in 3.9 in,4.5V
34178,https://m.media-amazon.com/images/I/51EdUJrZ5KL.jpg,997176,voltage,QUICK&QUIET BOILING IN MINUTES 1500W Circle heating 3-8min Thermometer Displays water tem- perature directly,1500W
34195,https://m.media-amazon.com/images/I/51EecytiBhL.jpg,965518,voltage,SURPA$SING22OOW POWER For quickly breaking ground and earth 4 Powerful Precision Motor Cylinder Full Load Impact Rate 1400BPM Impact Force: 60J Ground Grooving Concrete Breaking Wall Demolition,220V.
34202,https://m.media-amazon.com/images/I/51EejtkwtfL.jpg,860821,voltage,"ENERGYGUIDE Estimated Airflow Yearly Energy Cost 3,198 $11 Cubic Feet Per Minute The higher the airflow, the $3 $34 more air the fan will move Airflow Efficiency.78 Cubic Cost Range of Similar Models 19-84 Feet Per Minute Per Watt Based on 12 cents per kWh and 6.4 hours use per day Your cost depends on rates and use Energy Use:41 Watts All estimates based on typical use,exduding lights ftc.gov/energy",41 Watts
34211,https://m.media-amazon.com/images/I/51EfT7pVU+S.jpg,965518,voltage,metaboHPT metabos KIT E 3.0. INCLUDES (2)3Ah MULTIVOLT BATTERY CHARGER HARDCASE (UC18YFSLM),3.0Ah
34218,https://m.media-amazon.com/images/I/51EfvRkL4bL.jpg,187993,voltage,LEGENOARY PERFORMANCE Oster DESIGNED TO LAST. #Blender Brand Beehive Blender DURABLE Built to Withstand DIE-CAST Heavy Use CONSTRUCTION 5-Cup Glass Jar BoroclassGlass dishwasher safe 600 Watts of ice crushing power Stainless Steel Blade chops and grinds Classic Design for timeless style www.oster.com 409,120V
34294,https://m.media-amazon.com/images/I/51EnBMIzzOL.jpg,416664,voltage,"A cute lamp fuN of stories MINI LIGHT Cute desktop decorations,sprouting your girly heart",1.5V.
34333,https://m.media-amazon.com/images/I/51Eq54ilPJL.jpg,709627,voltage,E60C (140F). .201 BEERRE USE 88 10 VOoD 10 A44 1S0 0 AEE,3.7V
34477,https://m.media-amazon.com/images/I/51EzyhJNrqL.jpg,271537,voltage,DC submersible pump Model: ZQB-24-1 Poner: 320W Q.max5m3h wo.tage. 24V caliber: H.max25m Made in china,24 V
34482,https://m.media-amazon.com/images/I/51F+2ZfxUnL.jpg,276700,voltage,eVOLUTION HIGH TORQUE 15A ELECTRIC MOTOR delivers consistent peak power & prevents stalling,15A
34574,https://m.media-amazon.com/images/I/51F3cIwWo+L.jpg,641642,voltage,14 FT 16 Inch 888 10Bulbs Connectable 10Socket 2 Fuses (Mw/Bulb),120V
34582,https://m.media-amazon.com/images/I/51F4IJGrGaL.jpg,186035,voltage,Jord 11050 MAKS 9000 10500 8100 TOUGH,120V
34640,https://m.media-amazon.com/images/I/51F9oz3shoL.jpg,179080,voltage,"Equipped with brushless hub motor, it can well realize noiseless operation so that you can fully enjoy the fun of riding",48V
34652,https://m.media-amazon.com/images/I/51FAaOCevTL.jpg,416664,voltage,EASY INSTALL WITH THE ELASaTIC SUPPORT-BAND,120V
34697,https://m.media-amazon.com/images/I/51FDTyLic3L.jpg,635528,voltage,50000mAh Solar Power Bank 17.4 Charges 8.0 Charges 12.2Charges 8.8 charges iPhone 12 Redmi9 Samsung S21 iPad mini5,5V
34714,https://m.media-amazon.com/images/I/51FELOug9SL.jpg,983323,voltage,"16000RPM Up to 16,000 RPM, more stable,avoid vibration tc produceunnecessary noise","The image does not provide any information regarding voltage. It focuses on the rotational speed of a fan, specifically 16000 RPM, and its stability at this speed to reduce vibration and noise. Therefore, it is not possible to determine the voltage from the provided image."
34726,https://m.media-amazon.com/images/I/51FF2D8GRFL.jpg,983323,voltage,ADDA DC BRUSHLESS MODEL AD0812UB-A78GL DC12V 0.26A0X3A ZPADDA CORP.LJPP 4,12V
34760,https://m.media-amazon.com/images/I/51FHRMlznNL.jpg,709627,voltage,Perfectly Fit with Milwaukee 18yTools,18V
34787,https://m.media-amazon.com/images/I/51FJe7SDfAL.jpg,276700,voltage,Error Occurred,20V MAX.
34844,https://m.media-amazon.com/images/I/51FMT5lbLuL.jpg,752266,voltage,"180mm/7.0in 560mm/22in 155mm 170mm 700mm/27.5in Material:iron, crystal glass,resin Size:L27.5*H22 Light source:E26*5+E12*2(notincluded Weight:11.1KG/24.5lbs Applicable space:dining room, kitchen island,bedroom.etc.",24.5lbs
34872,https://m.media-amazon.com/images/I/51FOl9AqJ1L.jpg,416664,voltage,Candle wick inside High hardness plastic shell Color Luminous power switch remote control Battery compartments Use 7*batteries,3V.
34890,https://m.media-amazon.com/images/I/51FQMTI1-jL.jpg,416664,voltage,WEATHERPROOF With IP65 Waterproof gradeit lights upin-any weather Donot immerse in water. Solar sensor aall light,12V
34906,https://m.media-amazon.com/images/I/51FRZkMp+ZL.jpg,276700,voltage,POPONAX MAXCUTTINGDEPTH:1-11/16 90 FLEXIBLE 90&45BEVEL CUTTING MAXCUTTINGDEPTH:1-1/8 45,20V.
34943,https://m.media-amazon.com/images/I/51FUqnlSQiL.jpg,860821,voltage,ENERGYINEORMATION at High Speed Airflow Electricity Use Airflow Efficiency 5433 54 101 Cubic Feet Per Watts Cubic Feet Per Minute (excludes lights) Minute Per Watt Compare:49 to 60ceiling fans have airflow efficiencies ranging from approximately 51 to 176 cubic feet per minute per watt at high speed Money-Saving Tip:Turn off fan when leaving room,101
35002,https://m.media-amazon.com/images/I/51FZUAuUWbL.jpg,900671,voltage,Valentine's Day COSOR 205. Only Love and Food can not be Disappointed,120V
35062,https://m.media-amazon.com/images/I/51FeH2o2pOL.jpg,952353,voltage,"17.3"" Portable Monitor 144Hz Refresh Rate NEXIGO",1080p
35096,https://m.media-amazon.com/images/I/51FgxStyymL.jpg,276700,voltage,Thakita makitai 5.018,18V
35143,https://m.media-amazon.com/images/I/51FkdkTQhoL.jpg,860821,voltage,"ENERGYGUIDE Estimated Airflow Yearly Energy Cost 4,037 $14 Cubic Feet Per Minute The higher the airflow, the $3 $34 more air the fan will move Airflow Efficiency:82 Cubic Cost Range of Similar Models 19-84 Feet Per Minute Per Watt Based on 12 cents per kWh and 6.4 hours use per day Your cost depends on rates and use Energy Use:49 Watts All estimates based on typical use,excluding lights ftc.gov/energy",120 Volts
35259,https://m.media-amazon.com/images/I/51Fs3FqZ-aL.jpg,957050,voltage,16:10 aspect ratio Work from wherever with a spacious 16:10 aspect ratio display featuring more active screen space than a14.016:9 panel,"There is no voltage shown in the image. The information provided pertains to the aspect ratio of a display, which relates to its screen dimensions rather than electrical specifications such as voltage."
35387,https://m.media-amazon.com/images/I/51G-2R0laNL.jpg,983323,voltage,"CORSAIR AF 120 AF120LED BLUELED 3x High Airflow Static Pressure Fan Ventateur Avec Flux Dair Eeve Et Pression Statique 120mmx25mm1400RPM/52CF26cBA ""RTErED""",12V
35441,https://m.media-amazon.com/images/I/51G3u5kYh+L.jpg,900671,voltage,guilt freeway FRY Gourmia 1500watts of sheer Stainless steel construct air frying power for sleek durability XL XL5 qt capacity Fat free. healthy cooking Temperature range 60 minute of180-400F integratedtimer CC,1500 watts
35487,https://m.media-amazon.com/images/I/51G6Jj3HINS.jpg,187993,voltage,Stainless SteelBlades TURBO for topspeed 12Speed 800W,800W
35508,https://m.media-amazon.com/images/I/51G7XeIEqGL.jpg,186035,voltage,"COMPACT & LIGHTWEIGHT With Foldable Handle Net Weight 6.9 Lbs EASYTO CARRY 6.4 JXY 8.7"" 6",120V
35515,https://m.media-amazon.com/images/I/51G8+15Hf+L.jpg,952353,voltage,"Product Information Sheet COMMISSION DELEGATEDREGULATION (EU)2019/2013 INFORMATION Value Unit 1. Supplier name or trademark LG Electronics 2.Model identifie 27MP59G 3. Energy Efficiency Class for Standard Dynamic Range (SOR) 26,0 F 4. On mode power demand for Standard Dynamic Range (SDR) w 5.Energy Efficiency Class for High Dynamic Range (HDR) n.a. On mode power demand in High Dynamic Range (HDR) mode n.a. W 7. Off mode, power demand 0,3 W 8.Standby mode power demand 0,5 W 9. Networked standby mode power demando na. w 10.Electronic display category Monitor 11.Size ratio 16 : 9 12. Screen resolution (pixels) 1920 1080 pixels 13.Screen diagonal 68,6 cm 14.Screen diagonal 27 inches 15. Visible screen area 2 010,8 cm 16. Panel technology used LED LCD 17.Automatic Brightness Control (ABC available No 18.Voice recognition sensor available No 19.Room presence senser avalable No 20.tmage refresh frequency rate 50 21.Minimum guaranteed availability of sofware and firmware updates (unti): 22.Minmun guaranteed availabilit of spare parts (uneil) 23.Minimum guaranteed product support (until) 24.Power supply type External  External standardised power Standard name zepoud ag  papnpug Addns box) Input voltage V Output voltage V  External standardised suitable Standard name power supply (f not included in the product box) Required output voltage Required delivered current A Required current frequency",250V
35533,https://m.media-amazon.com/images/I/51G9HMk4E3L.jpg,416664,voltage,ESIGNHOTELS Anna karenin CPEATEWOND STTTTTTOK ranc,120V
35545,https://m.media-amazon.com/images/I/51G9s-z+tuS.jpg,641642,voltage,25G40 polished sand 25ft black wire lampfoam BaseC7/E12 built in fuse with Wattage: 5 watts spare included,120 volts
35553,https://m.media-amazon.com/images/I/51GA87Fi8xL.jpg,648011,voltage,Lumens Color Temp 480 2700K,12V
35592,https://m.media-amazon.com/images/I/51GCdDxWbNL.jpg,952353,voltage,"Enjoying Your Games with 15.6"" Large Screen PSA/PS4 XBOXONE SWITCH","There is no voltage shown in the image. The image appears to be an advertisement for a gaming tablet, showcasing its large screen and compatibility with various gaming consoles such as PS4/PS5, Xbox One, and Nintendo Switch. It does not provide any information regarding electrical specifications or voltages."
